0,1,kmeans_label,agglo_label,ensemble_label
0.8153034,-0.5790341,0,0,0.0
-0.20142283,-0.9795044,0,0,0.0
0.9892501,0.14623344,0,0,0.0
0.99893904,-0.04605217,0,0,0.0
0.6730249,-0.73961985,0,0,0.0
-0.6015618,0.7988263,1,1,1.0
-0.53974915,0.84182584,1,1,1.0
0.87919307,0.47646567,1,0,2.0
0.98449045,-0.17543775,0,0,0.0
0.9534918,0.30141905,0,0,0.0
0.9635201,-0.26763588,0,0,0.0
0.9987992,0.0489919,0,0,0.0
-0.292984,0.95611733,1,1,1.0
0.433857,-0.9009817,0,0,0.0
0.7003627,0.71378714,1,1,1.0
0.9890404,0.14764495,0,0,0.0
0.986073,-0.16631325,0,0,0.0
0.9983875,-0.05676662,0,0,0.0
0.95942664,0.28195843,0,0,0.0
-0.3103197,0.9506323,1,1,1.0
-0.14622453,0.9892514,1,1,1.0
-0.9744239,0.22471768,1,1,1.0
0.3541769,-0.93517846,0,0,0.0
0.97784907,0.20931119,0,0,0.0
0.9896791,-0.14330152,0,0,0.0
0.99379826,-0.11119854,0,0,0.0
-0.6014953,0.79887635,1,1,1.0
-0.61723465,0.78677905,1,1,1.0
0.89098436,-0.45403394,0,0,0.0
0.49473435,-0.86904424,0,0,0.0
0.38903952,0.9212211,1,1,1.0
0.96019673,-0.27932447,0,0,0.0
-0.6422765,-0.76647294,0,0,0.0
0.91980743,0.39237007,0,0,0.0
0.7217911,0.69211096,1,0,2.0
0.979909,0.19944505,0,0,0.0
0.8434905,0.53714406,1,0,2.0
0.36104658,-0.93254775,0,0,0.0
0.9419352,-0.3357947,0,0,0.0
0.49803463,-0.86715716,0,0,0.0
-0.9152975,-0.40277848,0,1,2.0
0.44703037,-0.8945188,0,0,0.0
0.899049,0.4378481,1,0,2.0
0.16778058,0.9858244,1,1,1.0
0.9802775,0.19762641,0,0,0.0
0.2016787,0.9794517,1,1,1.0
0.12916149,0.9916236,1,1,1.0
0.10377167,0.9946012,1,1,1.0
0.9915908,0.12941316,0,0,0.0
0.42020774,0.90742797,1,1,1.0
0.316083,0.9487315,1,1,1.0
0.98625064,0.16525617,0,0,0.0
0.98908514,-0.14734544,0,0,0.0
0.6378431,0.7701663,1,1,1.0
0.57516116,0.81804013,1,1,1.0
0.64468133,0.7644514,1,1,1.0
0.77167124,-0.63602155,0,0,0.0
0.899683,-0.43654388,0,0,0.0
0.7434348,0.6688084,1,0,2.0
0.12596194,0.99203503,1,1,1.0
0.1589146,0.9872923,1,1,1.0
0.9999579,-0.0091723725,0,0,0.0
0.09388659,-0.99558294,0,0,0.0
0.7615996,0.6480479,1,0,2.0
0.5437481,0.83924854,1,1,1.0
0.9691517,0.24646524,0,0,0.0
0.8342456,0.5513931,1,0,2.0
-0.07493741,0.9971882,1,1,1.0
0.7566671,-0.6538004,0,0,0.0
-0.6289102,0.77747804,1,1,1.0
-0.62879723,0.77756935,1,1,1.0
0.94560874,-0.32530636,0,0,0.0
0.7153204,0.69879663,1,0,2.0
0.9802577,-0.19772427,0,0,0.0
0.9378691,-0.3469894,0,0,0.0
0.5822088,-0.8130393,0,0,0.0
0.37313828,-0.92777574,0,0,0.0
-0.6155775,-0.78807634,0,0,0.0
0.8661942,0.49970755,1,0,2.0
0.9324019,0.3614232,0,0,0.0
0.7560242,-0.6545438,0,0,0.0
0.9586292,-0.28465793,0,0,0.0
-0.1764056,0.98431754,1,1,1.0
0.062008914,0.9980756,1,1,1.0
0.4684948,-0.88346624,0,0,0.0
0.3987186,0.9170733,1,1,1.0
0.977779,0.20963822,0,0,0.0
-0.40564537,0.91403055,1,1,1.0
0.87669396,0.48104846,1,0,2.0
0.9595691,0.28147304,0,0,0.0
0.90914685,0.41647562,1,0,2.0
-0.45055214,-0.8927501,0,0,0.0
0.8047981,0.59354866,1,0,2.0
0.95432615,-0.29876664,0,0,0.0
0.97138464,0.23751184,0,0,0.0
0.9964976,-0.08362092,0,0,0.0
0.71723497,0.69683146,1,0,2.0
0.68590176,0.7276943,1,1,1.0
0.57247925,-0.8199193,0,0,0.0
0.93447566,0.35602704,0,0,0.0
-0.9982674,-0.058839504,1,1,1.0
0.989715,-0.14305319,0,0,0.0
0.3745201,-0.9272188,0,0,0.0
0.98421174,-0.17699502,0,0,0.0
-0.16459918,-0.98636043,0,0,0.0
0.5349196,-0.844903,0,0,0.0
0.9958027,-0.09152494,0,0,0.0
0.6636738,-0.7480221,0,0,0.0
0.9988557,0.047824845,0,0,0.0
0.9985488,-0.05385468,0,0,0.0
0.9952294,0.0975618,0,0,0.0
-0.5368281,0.84369165,1,1,1.0
-0.53616035,0.84411615,1,1,1.0
0.62924314,0.77720845,1,1,1.0
-0.99946505,-0.032704327,1,1,1.0
0.93615586,-0.35158512,0,0,0.0
0.925355,-0.37910172,0,0,0.0
-0.7511505,0.660131,1,1,1.0
0.9897596,-0.1427444,0,0,0.0
-0.9158641,-0.40148845,0,1,2.0
0.6969435,0.71712595,1,1,1.0
0.5063643,-0.8623197,0,0,0.0
0.94547844,-0.32568488,0,0,0.0
-0.60201037,0.79848826,1,1,1.0
0.9533115,-0.30198872,0,0,0.0
0.36270234,-0.93190503,0,0,0.0
0.43268958,-0.9015429,0,0,0.0
0.6109607,0.79166096,1,1,1.0
0.9972331,-0.07433826,0,0,0.0
0.3960308,0.91823727,1,1,1.0
0.3515925,-0.93615305,0,0,0.0
0.974245,-0.22549222,0,0,0.0
0.55240685,-0.8335746,0,0,0.0
0.9354718,-0.3534014,0,0,0.0
0.5427211,-0.83991295,0,0,0.0
0.7538894,-0.65700144,0,0,0.0
-0.6627362,-0.74885297,0,0,0.0
0.98898643,-0.1480062,0,0,0.0
0.99674535,-0.08061477,0,0,0.0
0.9598022,0.28067726,0,0,0.0
0.6855195,0.72805434,1,1,1.0
0.9858021,-0.16791146,0,0,0.0
0.997877,0.06512607,0,0,0.0
0.2510329,-0.96797854,0,0,0.0
0.6339205,0.7733983,1,1,1.0
0.8912825,0.4534484,1,0,2.0
0.9798163,-0.19990014,0,0,0.0
-0.32335475,0.9462778,1,1,1.0
0.55165184,0.83407456,1,1,1.0
0.8244926,0.5658728,1,0,2.0
0.93479025,0.35520017,0,0,0.0
0.99064183,-0.13648741,0,0,0.0
-0.31029487,0.9506404,1,1,1.0
-0.4050257,0.9143054,1,1,1.0
0.71425873,0.6998818,1,0,2.0
-0.998785,-0.049279835,1,1,1.0
-0.050333787,0.9987324,1,1,1.0
-0.60160446,0.79879415,1,1,1.0
-0.5997303,0.80020213,1,1,1.0
0.39265838,0.9196844,1,1,1.0
0.42609695,-0.9046775,0,0,0.0
0.9734849,-0.22875124,0,0,0.0
0.1648958,0.98631096,1,1,1.0
0.9995738,-0.029191777,0,0,0.0
0.872284,0.48899963,1,0,2.0
0.9040194,0.4274914,1,0,2.0
0.87536776,0.48345777,1,0,2.0
0.9982159,0.059707165,0,0,0.0
-0.80884606,0.58802044,1,1,1.0
0.9802087,0.19796674,0,0,0.0
0.7620531,-0.6475146,0,0,0.0
0.95155054,0.30749243,0,0,0.0
0.9634928,0.26773414,0,0,0.0
0.62827456,0.7779917,1,1,1.0
0.5737842,0.8190065,1,1,1.0
0.77744484,-0.62895113,0,0,0.0
0.36443847,0.93122745,1,1,1.0
0.9795964,-0.20097484,0,0,0.0
0.9897671,0.14269216,0,0,0.0
-0.32049644,0.9472497,1,1,1.0
-0.0025498206,0.9999967,1,1,1.0
0.9627299,0.27046487,0,0,0.0
0.8978522,0.44029707,1,0,2.0
0.20899148,0.97791743,1,1,1.0
0.05587153,0.99843794,1,1,1.0
0.005607682,0.99998426,1,1,1.0
0.7403866,0.6721813,1,0,2.0
0.8629972,0.50520873,1,0,2.0
0.9580577,0.2865752,0,0,0.0
0.7251488,0.68859226,1,0,2.0
0.54493076,0.83848107,1,1,1.0
0.6181047,0.78609574,1,1,1.0
0.5736073,0.81913036,1,1,1.0
0.73077905,0.68261415,1,0,2.0
0.22514611,0.97432506,1,1,1.0
0.63607687,0.77162564,1,1,1.0
0.5663667,0.82415324,1,1,1.0
0.7901637,0.6128958,1,0,2.0
0.95175517,0.30685833,0,0,0.0
0.819144,0.573588,1,0,2.0
0.96495086,0.2624308,0,0,0.0
0.39002547,0.9208041,1,1,1.0
0.43556017,0.90015966,1,1,1.0
0.79881823,0.6015724,1,0,2.0
0.82846284,0.56004417,1,0,2.0
0.44393632,0.89605826,1,1,1.0
0.9910625,0.1333981,0,0,0.0
0.7336378,0.6795407,1,0,2.0
0.8532699,0.5214696,1,0,2.0
-0.8679772,0.49660406,1,1,1.0
0.44979957,0.89312947,1,1,1.0
0.33408982,0.94254124,1,1,1.0
0.13419844,0.99095446,1,1,1.0
0.18444869,0.9828421,1,1,1.0
0.12921384,0.9916167,1,1,1.0
0.6166687,0.7872228,1,1,1.0
0.15896869,0.9872836,1,1,1.0
0.1316918,0.9912907,1,1,1.0
0.55494785,0.83188516,1,1,1.0
0.8728575,0.4879751,1,0,2.0
0.75696707,-0.653453,0,0,0.0
0.8526793,-0.5224348,0,0,0.0
-0.032153573,-0.99948287,0,0,0.0
0.9492263,0.31459424,0,0,0.0
0.9585242,0.28501096,0,0,0.0
-0.82096636,0.5709766,1,1,1.0
0.5904335,-0.8070862,0,0,0.0
0.9998546,-0.01704888,0,0,0.0
-0.19674982,0.9804537,1,1,1.0
0.14804581,0.98898053,1,1,1.0
0.99823904,0.059319936,0,0,0.0
0.21812564,0.9759206,1,1,1.0
0.6554841,0.75520897,1,1,1.0
0.99930567,0.03725758,0,0,0.0
0.15714347,0.9875758,1,1,1.0
0.1566221,0.9876586,1,1,1.0
0.99746877,0.0711065,0,0,0.0
0.16670418,0.986007,1,1,1.0
0.6704724,0.7419344,1,1,1.0
0.76241344,-0.64709014,0,0,0.0
-0.83095795,0.5563353,1,1,1.0
0.16850449,0.98570085,1,1,1.0
0.12719902,0.9918772,1,1,1.0
-0.9005597,0.43473238,1,1,1.0
0.76200676,-0.647569,0,0,0.0
-0.44886032,0.8936019,1,1,1.0
0.72901946,0.68449295,1,0,2.0
-0.4326138,0.9015794,1,1,1.0
0.72773844,0.68585485,1,0,2.0
0.4428603,0.8965906,1,1,1.0
0.13443519,0.9909224,1,1,1.0
0.14740762,0.98907584,1,1,1.0
0.4433475,0.89634985,1,1,1.0
0.73127705,0.6820806,1,0,2.0
0.1460982,0.9892701,1,1,1.0
0.13553832,0.9907721,1,1,1.0
0.12905967,0.9916369,1,1,1.0
0.15150969,0.9884558,1,1,1.0
0.7850209,0.6194693,1,0,2.0
0.75397784,0.6568998,1,0,2.0
0.61833924,0.7859114,1,1,1.0
-0.44343486,0.89630663,1,1,1.0
0.20399478,0.978972,1,1,1.0
0.1469126,0.9891495,1,1,1.0
0.6183364,0.78591347,1,1,1.0
-0.44360238,0.89622366,1,1,1.0
0.12736472,0.991856,1,1,1.0
0.12644167,0.99197394,1,1,1.0
0.85779184,-0.5139972,0,0,0.0
0.8853435,-0.4649375,0,0,0.0
0.16753513,0.98586607,1,1,1.0
0.21848933,0.9758394,1,1,1.0
-0.44861472,0.8937252,1,1,1.0
0.6632978,0.74835557,1,1,1.0
0.13340317,0.99106187,1,1,1.0
-0.81028086,0.5860416,1,1,1.0
0.13376035,0.9910137,1,1,1.0
-0.12415576,0.9922627,1,1,1.0
0.17097512,0.98527545,1,1,1.0
-0.82227826,0.56908566,1,1,1.0
0.8741541,0.48564872,1,0,2.0
0.15617482,0.98772943,1,1,1.0
-0.9162887,0.40051842,1,1,1.0
0.1996798,0.97986126,1,1,1.0
0.43475765,0.90054744,1,1,1.0
0.12723663,0.99187243,1,1,1.0
0.40943688,0.91233844,1,1,1.0
0.43396848,0.900928,1,1,1.0
0.091027334,-0.99584836,0,0,0.0
0.6189327,0.785444,1,1,1.0
0.031332564,0.999509,1,1,1.0
0.7455209,0.6664823,1,0,2.0
0.73744917,0.67540264,1,0,2.0
0.7949078,-0.6067302,0,0,0.0
0.9130673,-0.40780902,0,0,0.0
0.7621904,-0.647353,0,0,0.0
0.13919295,0.99026525,1,1,1.0
0.18789397,0.98218936,1,1,1.0
0.6602361,0.75105804,1,1,1.0
0.06688764,0.99776053,1,1,1.0
-0.27511144,0.9614124,1,1,1.0
0.73059225,0.68281406,1,0,2.0
0.82434773,0.5660837,1,0,2.0
0.39613318,0.9181931,1,1,1.0
0.9896723,-0.14334877,0,0,0.0
0.8605185,0.5094192,1,0,2.0
-0.13438468,0.99092925,1,1,1.0
0.8268168,0.56247133,1,0,2.0
0.9594942,0.28172836,0,0,0.0
-0.97160375,0.23661372,1,1,1.0
0.9956059,0.09364287,0,0,0.0
0.9507209,0.31004813,0,0,0.0
0.9776903,-0.21005185,0,0,0.0
-0.6042391,-0.796803,0,0,0.0
0.8270647,0.56210667,1,0,2.0
-0.60802937,-0.79391456,0,0,0.0
0.121310994,0.99261457,1,1,1.0
-0.19170699,-0.9814522,0,0,0.0
-0.20056991,-0.9796794,0,0,0.0
0.89201975,0.45199636,1,0,2.0
0.031170772,0.99951404,1,1,1.0
0.7415151,0.67093617,1,0,2.0
-0.3439147,-0.9390009,0,0,0.0
-0.102490515,0.994734,1,1,1.0
0.83497214,0.55029225,1,0,2.0
-0.07736925,0.99700254,1,1,1.0
0.82024753,0.57200885,1,0,2.0
0.86777765,0.49695256,1,0,2.0
0.8091057,-0.58766323,0,0,0.0
0.8590739,0.5118516,1,0,2.0
0.98361087,-0.18030486,0,0,0.0
0.67319876,0.7394616,1,1,1.0
0.8054132,-0.5927138,0,0,0.0
0.3578256,0.9337884,1,1,1.0
-0.30035922,0.9538261,1,1,1.0
0.20242812,0.9792971,1,1,1.0
0.99972343,-0.023517894,0,0,0.0
-0.024336925,-0.9997038,0,0,0.0
0.032446403,0.99947345,1,1,1.0
0.6183491,0.7859036,1,1,1.0
0.32462394,0.9458432,1,1,1.0
-0.20292592,0.9791941,1,1,1.0
0.08764152,0.99615216,1,1,1.0
-0.23552589,0.97186804,1,1,1.0
0.12749149,0.99183965,1,1,1.0
0.72582805,0.68787616,1,0,2.0
0.09105314,-0.99584603,0,0,0.0
-0.032700017,-0.99946517,0,0,0.0
-0.80828923,0.5887857,1,1,1.0
0.36387384,0.9314483,1,1,1.0
0.7327522,0.6804955,1,0,2.0
0.57174855,0.8204289,1,1,1.0
-0.83061105,0.55685306,1,1,1.0
0.9995972,0.028378818,0,0,0.0
0.99792594,0.064372696,0,0,0.0
0.34303516,0.9393226,1,1,1.0
0.397588,0.9175641,1,1,1.0
0.84686553,0.53180707,1,0,2.0
0.84325916,0.5375072,1,0,2.0
0.14375411,0.98961335,1,1,1.0
0.84839076,0.5293705,1,0,2.0
0.8835796,0.46828097,1,0,2.0
0.96955556,0.24487133,0,0,0.0
0.4493918,0.89333475,1,1,1.0
0.87884283,0.4771114,1,0,2.0
0.1723279,0.98503965,1,1,1.0
0.46606538,0.8847503,1,1,1.0
0.86079955,0.50894403,1,0,2.0
0.9563654,0.2921733,0,0,0.0
0.35163236,0.9361382,1,1,1.0
0.930116,0.3672658,0,0,0.0
0.72477347,0.6889873,1,0,2.0
0.17248254,0.9850126,1,1,1.0
0.4364359,0.8997354,1,1,1.0
-0.21350043,0.9769429,1,1,1.0
0.14197078,0.98987085,1,1,1.0
0.99828994,0.058456663,0,0,0.0
-0.7247413,0.68902117,1,1,1.0
0.15149578,-0.98845786,0,0,0.0
0.57670265,-0.8169542,0,0,0.0
0.98001087,0.198944,0,0,0.0
0.72874546,0.6847847,1,0,2.0
0.75654405,0.6539427,1,0,2.0
0.4094214,0.91234547,1,1,1.0
-0.44907475,0.8934942,1,1,1.0
0.37846008,0.92561764,1,1,1.0
0.95502436,0.29652733,0,0,0.0
0.79490197,0.60673785,1,0,2.0
0.6155997,0.78805906,1,1,1.0
0.99887943,-0.047327053,0,0,0.0
-0.16213581,0.9867684,1,1,1.0
-0.45800412,-0.88895,0,0,0.0
0.9813537,0.1922107,0,0,0.0
0.7730697,0.6343213,1,0,2.0
0.58046025,0.81428856,1,1,1.0
0.722732,0.6911284,1,0,2.0
0.80187356,0.59749365,1,0,2.0
0.47293195,-0.8810989,0,0,0.0
0.18930323,0.9819187,1,1,1.0
0.90790945,0.4191664,1,0,2.0
0.980002,-0.19898789,0,0,0.0
0.60249954,-0.79811925,0,0,0.0
0.89550966,-0.44504207,0,0,0.0
0.6537698,0.7566935,1,1,1.0
0.9041686,0.42717594,1,0,2.0
0.9488479,0.31573352,0,0,0.0
0.011884844,0.9999294,1,1,1.0
0.02392206,0.99971384,1,1,1.0
0.91412467,0.4054332,0,0,0.0
0.980466,0.1966885,0,0,0.0
0.80245316,0.5967152,1,0,2.0
0.9427518,0.333495,0,0,0.0
0.8969964,0.442038,1,0,2.0
-0.2818958,0.959445,1,1,1.0
0.88149524,0.47219285,1,0,2.0
0.9420917,0.3353553,0,0,0.0
0.9811007,0.19349797,0,0,0.0
-0.40185428,-0.9157036,0,0,0.0
0.7279305,0.68565094,1,0,2.0
0.5205834,0.8538108,1,1,1.0
0.2567692,-0.96647274,0,0,0.0
0.8094428,0.5871987,1,0,2.0
0.942593,0.33394393,0,0,0.0
0.21189332,0.97729284,1,1,1.0
0.20689851,0.97836244,1,1,1.0
0.71306396,0.70109904,1,0,2.0
0.9981332,-0.061075877,0,0,0.0
0.9960563,-0.08872315,0,0,0.0
0.8159153,0.57817155,1,0,2.0
0.843822,0.5366232,1,0,2.0
0.22473566,-0.9744198,0,0,0.0
0.84334236,0.53737664,1,0,2.0
0.8966515,0.442737,1,0,2.0
0.6423712,0.76639366,1,1,1.0
0.8990725,0.4377997,1,0,2.0
-0.16236262,0.9867312,1,1,1.0
0.09985328,0.99500215,1,1,1.0
0.7706322,-0.63728005,0,0,0.0
0.9666428,0.2561284,0,0,0.0
0.9549476,0.29677442,0,0,0.0
0.0024264075,0.999997,1,1,1.0
0.17044249,0.98536766,1,1,1.0
-0.21927227,0.97566366,1,1,1.0
0.97526705,-0.22102974,0,0,0.0
0.9975925,-0.06934884,0,0,0.0
0.9998697,-0.016138373,0,0,0.0
0.5176826,0.8555728,1,1,1.0
0.8072607,0.590195,1,0,2.0
0.633855,0.7734519,1,1,1.0
0.67215353,0.7404118,1,1,1.0
0.8525536,-0.5226398,0,0,0.0
0.66279113,0.74880433,1,1,1.0
0.98247945,-0.1863711,0,0,0.0
0.07376208,0.9972758,1,1,1.0
0.60974085,-0.79260087,0,0,0.0
0.9983061,-0.05818145,0,0,0.0
0.5543156,0.8323065,1,1,1.0
-0.03274656,-0.99946374,0,0,0.0
0.86128163,-0.50812787,0,0,0.0
0.9555125,-0.29495034,0,0,0.0
0.9032579,-0.42909807,0,0,0.0
-0.32076234,0.9471597,1,1,1.0
0.77267677,0.63479966,1,0,2.0
0.9920859,0.12556133,0,0,0.0
0.94458115,-0.32827806,0,0,0.0
0.97644687,0.2157581,0,0,0.0
-0.7968093,0.6042308,1,1,1.0
0.061598297,0.99810106,1,1,1.0
-0.8095258,0.58708423,1,1,1.0
0.9993519,0.03599587,0,0,0.0
0.9999951,-0.0031379592,0,0,0.0
-0.10112235,0.99487394,1,1,1.0
0.94750416,0.3197435,0,0,0.0
0.80222183,0.59702617,1,0,2.0
0.9712577,-0.23803028,0,0,0.0
0.18759044,-0.9822473,0,0,0.0
0.14587075,-0.98930365,0,0,0.0
-0.7439774,-0.66820467,0,1,2.0
0.98046094,0.19671388,0,0,0.0
0.13571982,0.9907473,1,1,1.0
0.5747469,0.81833124,1,1,1.0
0.79089427,0.61195284,1,0,2.0
0.77629936,0.6303645,1,0,2.0
0.94108605,0.33816713,0,0,0.0
-0.22449239,0.9744758,1,1,1.0
0.9978895,0.06493497,0,0,0.0
0.20249799,0.9792826,1,1,1.0
0.95224106,0.3053474,0,0,0.0
0.1814052,0.98340845,1,1,1.0
0.21218374,0.9772298,1,1,1.0
0.43583202,0.900028,1,1,1.0
0.8754673,-0.48327735,0,0,0.0
0.14443076,0.98951495,1,1,1.0
0.99960804,0.027992994,0,0,0.0
0.13937877,0.99023914,1,1,1.0
0.94607306,0.32395354,0,0,0.0
0.6759949,0.73690635,1,1,1.0
0.87504077,0.48404938,1,0,2.0
0.9492105,0.3146417,0,0,0.0
0.05541604,-0.9984633,0,0,0.0
0.99732924,0.07303676,0,0,0.0
0.719558,0.6944323,1,0,2.0
-0.26907283,-0.9631198,0,0,0.0
0.6757292,0.7371499,1,1,1.0
-0.4507024,-0.8926743,0,0,0.0
0.9800273,0.19886303,0,0,0.0
0.9505314,0.31062847,0,0,0.0
0.6543973,0.75615084,1,1,1.0
-0.44594315,-0.8950613,0,0,0.0
0.13159531,0.9913035,1,1,1.0
0.97766525,-0.21016833,0,0,0.0
0.9796463,-0.2007313,0,0,0.0
0.6746521,0.7381359,1,1,1.0
0.8959316,0.44419202,1,0,2.0
0.986191,-0.16561244,0,0,0.0
-0.8668601,0.49855143,1,1,1.0
-0.6353532,-0.7722217,0,0,0.0
0.89449066,0.44708666,1,0,2.0
0.9831066,-0.1830344,0,0,0.0
0.9615124,0.27476174,0,0,0.0
-0.2048722,0.97878873,1,1,1.0
0.5541332,0.832428,1,1,1.0
-0.1075712,0.9941974,1,1,1.0
-0.7250491,0.6886971,1,1,1.0
-0.30947778,0.9509067,1,1,1.0
-0.72770035,0.6858952,1,1,1.0
-0.40141258,-0.9158973,0,0,0.0
0.99931127,0.037106603,0,0,0.0
-0.19539173,-0.9807253,0,0,0.0
0.8066225,-0.5910669,0,0,0.0
0.21726263,-0.9761132,0,0,0.0
0.89605224,0.44394854,1,0,2.0
-0.4372334,-0.89934814,0,0,0.0
0.8722703,0.48902416,1,0,2.0
0.89857334,0.43882346,1,0,2.0
0.082214296,0.99661463,1,1,1.0
-0.63215,-0.774846,0,0,0.0
0.12738468,0.99185336,1,1,1.0
-0.14005339,0.99014395,1,1,1.0
0.9763723,0.21609502,0,0,0.0
0.75556046,-0.655079,0,0,0.0
0.89426047,0.44754687,1,0,2.0
0.95488966,-0.2969608,0,0,0.0
0.9602046,0.27929765,0,0,0.0
0.8891627,0.45759112,1,0,2.0
0.60450816,0.79659903,1,1,1.0
-0.32597992,0.94537663,1,1,1.0
0.37098294,0.92863977,1,1,1.0
0.8900424,0.4558777,1,0,2.0
0.8302442,0.5573999,1,0,2.0
-0.6060393,-0.7954347,0,0,0.0
0.35603717,0.9344718,1,1,1.0
0.5597666,0.8286503,1,1,1.0
0.9824621,0.1864625,0,0,0.0
0.06289942,0.9980199,1,1,1.0
0.95939255,0.28207436,0,0,0.0
-0.4439193,-0.8960668,0,0,0.0
0.1330776,0.9911057,1,1,1.0
0.97549313,0.2200301,0,0,0.0
0.14639504,0.98922616,1,1,1.0
0.9932473,-0.11601647,0,0,0.0
0.6122537,-0.79066133,0,0,0.0
0.874317,0.4853554,1,0,2.0
0.7172707,0.6967946,1,0,2.0
0.97783,0.20940049,0,0,0.0
0.14842859,0.98892313,1,1,1.0
0.8728463,0.48799533,1,0,2.0
0.875248,-0.4836745,0,0,0.0
0.2008222,0.9796277,1,1,1.0
0.86873466,0.4952779,1,0,2.0
0.45484927,0.89056844,1,1,1.0
-0.4601818,-0.88782465,0,0,0.0
0.84540135,0.53413165,1,0,2.0
0.98697996,0.1608433,0,0,0.0
0.031384364,0.9995074,1,1,1.0
0.12726201,0.99186915,1,1,1.0
-0.80816615,0.58895457,1,1,1.0
0.8436754,0.5368537,1,0,2.0
0.38199878,0.9241628,1,1,1.0
-0.21336626,0.9769723,1,1,1.0
0.9756698,-0.21924488,0,0,0.0
0.9978034,0.066245325,0,0,0.0
0.44925344,0.89340436,1,1,1.0
0.46048915,0.8876654,1,1,1.0
0.9755552,0.21975458,0,0,0.0
0.9488001,-0.3158773,0,0,0.0
-0.091946356,0.99576396,1,1,1.0
-0.392151,0.91990083,1,1,1.0
0.8544668,0.51950604,1,0,2.0
-0.30031914,0.9538388,1,1,1.0
0.9985762,-0.053343978,0,0,0.0
0.97139764,0.2374589,0,0,0.0
0.8451262,0.5345668,1,0,2.0
0.9753166,0.2208112,0,0,0.0
0.99916196,-0.040931717,0,0,0.0
0.8756283,0.48298573,1,0,2.0
0.97811216,-0.20807855,0,0,0.0
0.45776758,0.88907194,1,1,1.0
0.86519665,0.5014327,1,0,2.0
0.95616806,0.29281852,0,0,0.0
0.93922323,0.34330702,0,0,0.0
0.4582231,0.8888372,1,1,1.0
-0.16192366,0.9868033,1,1,1.0
0.93508184,0.35443202,0,0,0.0
0.9766257,0.21494713,0,0,0.0
0.82536197,0.56460387,1,0,2.0
0.9489482,0.3154318,0,0,0.0
0.19855407,0.9800899,1,1,1.0
0.5444763,0.8387762,1,1,1.0
0.9591681,0.28283665,0,0,0.0
0.12811095,0.9917599,1,1,1.0
0.78032273,0.62537706,1,0,2.0
0.98615617,0.16581896,0,0,0.0
0.12520833,0.9921305,1,1,1.0
0.97607106,0.21745178,0,0,0.0
0.6625163,0.7490476,1,1,1.0
0.3925821,0.91971695,1,1,1.0
0.09100724,-0.99585027,0,0,0.0
0.1362523,0.99067414,1,1,1.0
-0.80792177,0.5892897,1,1,1.0
0.55202365,-0.83382845,0,0,0.0
0.12991057,0.9915257,1,1,1.0
0.6381378,-0.76992214,0,0,0.0
0.94786215,-0.31868067,0,0,0.0
0.09192757,-0.9957657,0,0,0.0
0.15601972,0.98775387,1,1,1.0
-0.21918438,0.97568345,1,1,1.0
0.8728237,-0.48803553,0,0,0.0
0.9979191,0.06447899,0,0,0.0
0.561904,0.82720244,1,1,1.0
0.9282151,-0.37204388,0,0,0.0
0.9497031,-0.3131517,0,0,0.0
0.98755777,-0.15725672,0,0,0.0
0.07671983,0.9970527,1,1,1.0
0.98811066,0.1537444,0,0,0.0
-0.8149161,0.579579,1,1,1.0
0.05650589,-0.99840224,0,0,0.0
-0.30224153,0.9532314,1,1,1.0
-0.5686211,-0.82259953,0,0,0.0
0.8091755,-0.58756703,0,0,0.0
0.9993575,-0.03584252,0,0,0.0
0.93339616,0.3588477,0,0,0.0
-0.02679438,0.999641,1,1,1.0
0.35667452,0.9342287,1,1,1.0
0.12930946,0.99160427,1,1,1.0
0.034187775,-0.9994154,0,0,0.0
0.96663594,0.2561541,0,0,0.0
-0.39103442,-0.92037606,0,0,0.0
0.5741697,0.8187363,1,1,1.0
-0.9990432,-0.04373552,1,1,1.0
0.98046035,0.19671674,0,0,0.0
-0.096668236,0.9953167,1,1,1.0
0.91410625,0.40547463,0,0,0.0
0.564429,-0.82548165,0,0,0.0
0.6679578,0.74419916,1,1,1.0
0.9773737,0.21151975,0,0,0.0
0.8926262,0.45079756,1,0,2.0
0.8477041,-0.5304694,0,0,0.0
0.45314813,0.89143527,1,1,1.0
0.95359874,0.30108035,0,0,0.0
0.32852346,0.94449586,1,1,1.0
0.90372646,0.42811045,1,0,2.0
0.7886425,-0.6148521,0,0,0.0
0.12805513,0.99176705,1,1,1.0
-0.9192861,0.39359006,1,1,1.0
0.72813255,0.68543637,1,0,2.0
0.8124629,-0.5830128,0,0,0.0
0.45510197,0.8904394,1,1,1.0
0.7451704,0.6668742,1,0,2.0
0.9070559,-0.42101038,0,0,0.0
0.7562938,0.6542321,1,0,2.0
0.18511142,0.9827175,1,1,1.0
0.8077322,0.5895495,1,0,2.0
0.85870486,0.5124704,1,0,2.0
0.787912,0.6157879,1,0,2.0
0.81406736,0.58077043,1,0,2.0
0.112731546,0.99362546,1,1,1.0
0.43013006,0.90276694,1,1,1.0
0.09018543,-0.995925,0,0,0.0
0.20218764,0.9793468,1,1,1.0
0.9310156,-0.36497945,0,0,0.0
0.72710276,0.6865286,1,0,2.0
0.45949864,0.8881785,1,1,1.0
0.075788975,0.99712384,1,1,1.0
0.33056152,0.9437844,1,1,1.0
0.9508357,0.3096957,0,0,0.0
