0,1,kmeans_label,agglo_label
-0.539999,-0.8416656,0,0
-0.20720582,0.97829735,1,0
-0.03243827,0.99947375,1,0
-0.76637465,-0.64239395,0,0
-0.019708883,0.99980575,1,0
0.19233383,0.98132956,1,0
0.9609702,0.27665198,0,0
0.93146163,0.3638397,0,0
0.8317062,0.5552159,1,0
0.84893477,0.5284975,1,0
0.9547246,0.29749125,0,0
0.93096566,0.3651067,0,0
0.57419634,0.8187176,1,0
0.71451056,0.6996247,1,0
0.78288376,0.622168,1,0
-0.5303772,-0.84776175,0,0
0.9464024,-0.3229901,0,0
0.9235305,0.383525,0,0
0.9641636,0.26530823,0,0
0.5680669,0.8229824,1,0
0.8182204,0.57490456,1,0
-0.3330983,0.94289213,1,0
0.84586424,0.5333982,1,0
-0.39093444,-0.9204185,0,0
0.8244577,0.56592363,1,0
0.9362427,0.3513539,0,0
0.9954861,0.09490766,0,0
0.85531545,0.51810753,1,0
0.7253015,-0.68843144,0,0
-0.78473085,0.6198367,1,0
0.94723105,0.3205516,0,0
0.2411036,0.97049934,1,0
0.9443189,0.32903165,0,0
0.9389426,0.34407383,0,0
0.94258106,0.3339774,0,0
0.58153,0.81352496,1,0
0.8442369,0.5359703,1,0
-0.52979,-0.8481288,0,0
0.96567446,0.25975537,0,0
0.824459,0.56592155,1,0
0.5828192,0.81260186,1,0
0.5680892,0.82296705,1,0
0.5617623,0.82729864,1,0
0.99483263,-0.10152836,0,0
0.82714146,0.56199384,1,0
0.800862,0.59884894,1,0
0.82376266,0.5669349,1,0
0.98661983,0.163038,0,0
0.77774924,0.62857467,1,0
0.70785713,-0.7063557,0,0
0.70557666,0.7086336,1,0
0.74593055,0.66602373,1,0
0.24311481,0.9699975,1,0
0.93411684,0.35696733,0,0
0.8284551,0.56005555,1,0
0.9369924,0.3493499,0,0
-0.8039734,0.59466535,1,0
0.9927551,-0.120155506,0,0
0.9503711,0.3111186,0,0
-0.46432108,0.88566697,1,0
-0.0010397403,0.99999946,1,0
0.32071307,-0.9471764,0,0
0.21687901,0.9761985,1,0
0.9555263,0.29490587,0,0
0.014067712,0.99990106,1,0
-0.6058154,-0.7956051,0,0
0.96399075,0.26593578,0,0
-0.50282425,-0.86438864,0,0
-0.16346133,-0.98654974,0,0
0.28447634,-0.958683,0,0
0.8042075,0.59434867,1,0
0.9376673,-0.3475343,0,0
0.80461156,0.5938016,1,0
0.7365793,0.67635125,1,0
0.960087,0.27970162,0,0
0.93233204,-0.36160353,0,0
0.9870551,-0.16038115,0,0
-0.2664271,0.9638551,1,0
-0.6160176,-0.7877324,0,0
-0.32066333,0.9471932,1,0
0.6536944,-0.7567586,0,0
0.9586257,0.2846696,0,0
0.98706734,-0.1603059,0,0
-0.39980027,-0.9166023,0,0
-0.3828243,-0.92382115,0,0
0.10189842,0.9947948,1,0
0.905362,0.42464057,1,0
0.9684756,0.24910852,0,0
0.9288119,0.3705516,0,0
-0.42629153,-0.90458584,0,0
0.02072751,0.9997852,1,0
0.9351108,0.3543554,0,0
-0.51714784,-0.8558961,0,0
0.65393466,-0.756551,0,0
0.15875517,0.98731804,1,0
-0.076446526,0.9970737,1,0
0.36581993,-0.93068564,0,0
-0.17824797,-0.9839856,0,0
-0.10914962,-0.99402535,0,0
0.8244191,0.56597984,1,0
0.30465585,-0.95246255,0,0
0.9592324,0.28261852,0,0
0.96028215,0.2790308,0,0
0.19544753,0.9807142,1,0
-0.6219865,-0.783028,0,0
-0.29234624,0.95631254,1,0
-0.14036633,0.99009967,1,0
0.9686178,0.24855486,0,0
-0.14893247,-0.9888474,0,0
0.7933339,0.6087869,1,0
-0.730245,0.68318534,1,0
-0.4809837,0.87672955,1,0
0.62961864,0.77690434,1,0
0.6992568,-0.71487063,0,0
0.4512436,-0.8924008,0,0
-0.922954,0.38491017,1,0
0.999621,-0.02753067,0,0
0.9288746,0.37039432,0,0
-0.03368721,0.99943244,1,0
-0.2933783,0.95599645,1,0
-0.41131926,0.9114913,1,0
0.24560483,0.96937007,1,0
-0.7683217,-0.64006394,0,0
0.9195504,-0.39297202,0,0
-0.39270693,-0.9196637,0,0
-0.9991766,0.04057111,1,0
0.62970424,0.77683496,1,0
0.97984135,-0.19977714,0,0
0.28636673,0.9581201,1,0
-0.07071561,0.99749655,1,0
-0.3928193,-0.9196157,0,0
0.87660635,0.48120818,1,0
0.57546765,0.81782454,1,0
0.57168,0.8204767,1,0
0.1910569,0.98157895,1,0
-0.090758175,0.995873,1,0
0.9842059,0.17702778,0,0
0.95017064,0.3117301,0,0
0.9581407,0.28629777,0,0
0.7977082,0.6030437,1,0
-0.56474286,-0.82526696,0,0
0.88634443,0.46302643,1,0
0.46306026,-0.8863268,0,0
0.29366973,-0.9559069,0,0
-0.8888063,0.4582832,1,0
-0.9240187,0.3823472,1,0
-0.06756921,-0.9977146,0,0
-0.162338,0.98673517,1,0
0.95081043,0.30977336,0,0
-0.32553598,-0.9455296,0,0
0.7362755,0.6766819,1,0
0.4582599,0.8888182,1,0
0.49330062,0.8698589,1,0
0.33934483,0.940662,1,0
0.9600937,0.2796785,0,0
0.57219976,0.8201142,1,0
-0.61807555,-0.7861186,0,0
0.65881556,0.7523045,1,0
-0.6254508,-0.7802636,0,0
0.9623485,-0.27181855,0,0
0.9413695,0.33737734,0,0
0.94348603,0.33141208,0,0
0.41325915,-0.9106135,0,0
0.8495188,0.5275584,1,0
0.08230726,-0.996607,0,0
0.48779312,0.8729593,1,0
0.4789788,0.8778265,1,0
0.6934438,-0.72051084,0,0
0.7150778,0.6990449,1,0
0.4708827,0.8821959,1,0
0.99739593,0.07211976,0,0
0.69325155,-0.72069573,0,0
0.23924741,0.97095865,1,0
0.68865556,0.72508866,1,0
0.42024586,0.9074104,1,0
0.4354228,0.9002262,1,0
0.99181485,-0.12768468,0,0
0.83562183,-0.5493052,0,0
0.99998116,0.0061277864,0,0
0.28366423,0.95892364,1,0
0.44733804,0.89436495,1,0
0.69320744,-0.7207381,0,0
0.8377097,-0.54611576,0,0
0.23783077,0.9713066,1,0
-0.35599616,-0.9344874,0,0
0.28601363,0.95822555,1,0
0.27762172,0.96069044,1,0
0.3502635,0.9366512,1,0
-0.51024723,0.8600278,1,0
0.35637316,0.9343437,1,0
0.52811706,0.8491715,1,0
-0.50861466,0.8609942,1,0
0.33184668,0.9433333,1,0
0.9801064,0.19847277,0,0
0.5243171,0.8515231,1,0
0.27650005,0.9610139,1,0
0.9361757,0.3515326,0,0
0.6978787,0.71621597,1,0
0.013148478,0.9999136,1,0
0.99112105,0.13296303,0,0
-0.99246454,0.12253259,1,0
0.5410805,0.8409708,1,0
-0.9956844,-0.09280469,1,0
0.25729018,-0.9663342,0,0
0.57029325,0.8214412,1,0
0.042573895,0.99909335,1,0
0.74771965,-0.6640145,0,1
0.7462897,-0.66562134,0,0
-0.95900726,0.28338167,1,0
0.74751735,-0.66424227,0,1
0.74660057,-0.66527253,0,1
0.7469728,-0.6648546,0,1
0.74372244,-0.66848856,0,0
0.746645,-0.6652228,0,1
0.74762625,-0.6641198,0,1
0.7468895,-0.66494817,0,1
-0.9775867,-0.21053348,1,0
0.7457102,-0.6662704,0,1
0.7480739,-0.66361547,0,1
0.7467231,-0.665135,0,1
-0.9587103,0.28438473,1,0
0.7475701,-0.66418284,0,1
0.74616975,-0.66575575,0,1
-0.97701937,0.21315067,1,0
-0.9401775,0.34068495,1,0
0.7472553,-0.664537,0,1
-0.94009405,0.34091514,1,0
0.7474882,-0.6642751,0,1
-0.9497611,0.31297588,1,0
-0.975533,0.21985291,1,0
0.7463768,-0.6655236,0,1
0.74732643,-0.6644571,0,1
0.7473492,-0.6644316,0,1
0.014046441,0.99990135,1,0
0.29500717,-0.955495,0,0
-0.94217044,0.33513406,1,0
0.7471395,-0.6646672,0,1
0.7472016,-0.6645974,0,1
-0.9401765,0.3406878,1,0
0.7478101,-0.66391265,0,1
-0.9721076,0.23453535,1,0
-0.9656402,0.25988296,1,0
0.7470882,-0.6647249,0,1
0.746479,-0.66540897,0,0
0.7478683,-0.66384715,0,1
-0.97887695,0.2044505,1,0
0.7494393,-0.6620731,0,1
0.748194,-0.66348004,0,1
0.74684507,-0.66499805,0,0
0.74667877,-0.66518474,0,1
-0.98691976,0.1612125,1,0
-0.9611829,0.27591193,1,0
0.747235,-0.66455996,0,1
-0.9425116,0.33417335,1,0
0.74629825,-0.6656117,0,1
-0.98534393,0.17057914,1,0
0.746751,-0.66510373,0,1
-0.9586876,0.28446078,1,0
0.7436854,-0.66852975,0,0
-0.94905657,0.31510583,1,0
0.7473526,-0.6644276,0,1
-0.9851426,0.17173798,1,0
-0.986496,-0.16378525,1,0
-0.99676436,-0.080378726,1,0
-0.9623079,0.27196267,1,0
-0.9959226,-0.09021138,1,0
-0.989479,0.14467652,1,0
-0.96579957,0.2592898,1,0
-0.99484557,0.101401344,1,0
-0.998012,0.063024454,1,0
-0.99527526,0.09709412,1,0
-0.9586797,0.2844876,1,0
0.7467442,-0.66511136,0,1
0.74725956,-0.66453224,0,1
-0.9877252,0.15620139,1,0
-0.98382187,0.17914963,1,0
0.7474156,-0.6643568,0,1
0.7465184,-0.66536486,0,1
0.9989512,-0.045788005,0,0
0.23797852,0.9712704,1,0
0.911904,0.4104036,0,0
0.92806494,0.37241852,0,0
0.9269662,0.37514502,0,0
0.28448865,0.9586794,1,0
0.9634628,-0.2678422,0,0
0.8854961,0.46464685,1,0
0.9051203,0.4251556,1,0
0.73757154,0.675269,1,0
0.8906821,0.45462662,1,0
0.96543646,0.2606386,0,0
0.8863969,-0.46292618,0,0
0.64618665,0.7631795,1,0
-0.5667091,-0.8239179,0,0
0.56908315,0.82227993,1,0
0.3261112,-0.94533145,0,0
-0.5473348,-0.8369137,0,0
0.96906984,0.24678653,0,0
0.9537615,0.30056423,0,0
0.9386607,0.34484208,0,0
0.94113326,0.3380358,0,0
0.4242441,-0.90554786,0,0
0.65733266,0.75360054,1,0
0.97671354,-0.21454766,0,0
0.30859354,-0.9511939,0,0
0.6545343,0.75603235,1,0
0.6727485,0.7398712,1,0
0.8837187,0.46801847,1,0
-0.3093239,-0.9509567,0,0
0.99979526,-0.020236658,0,0
0.68527704,0.7282825,1,0
0.9638423,0.26647326,0,0
-0.26601058,-0.96397007,0,0
0.8079661,0.58922887,1,0
0.22237177,0.97496194,1,0
0.88242316,0.47045648,1,0
0.7157331,-0.698374,0,0
0.57433033,0.8186237,1,0
0.855675,0.51751363,1,0
-0.58995277,-0.8074378,0,0
0.9818023,-0.18990627,0,0
-0.6036504,-0.79724914,0,0
-0.36349937,-0.93159443,0,0
0.56705844,0.8236775,1,0
0.95548165,0.29505053,0,0
0.8492162,0.5280452,1,0
0.9293312,0.3692473,0,0
0.81137127,0.5845312,1,0
0.9972629,0.07393688,0,0
0.40163472,-0.9158,0,0
0.64526236,0.763961,1,0
0.5846903,0.8112566,1,0
0.9815888,-0.19100633,0,0
-0.29700175,0.95487696,1,0
0.21732527,0.97609925,1,0
0.9517889,-0.3067538,0,0
0.91434324,-0.40494004,0,0
0.8224333,0.5688616,1,0
0.9319422,0.36260685,0,0
0.7957902,0.6055724,1,0
-0.6060409,-0.7954335,0,0
-0.7508628,-0.66045827,0,0
0.9747457,-0.22331776,0,0
0.8666781,0.49886763,1,0
-0.2672759,0.96362007,1,0
0.8894101,0.45711017,1,0
0.93787616,0.34697014,0,0
0.88850445,-0.45886788,0,0
0.8861219,-0.46345213,0,0
0.6953389,-0.71868193,0,0
-0.25174978,0.9677924,1,0
0.8862956,0.46312004,1,0
0.94028014,0.34040156,0,0
0.89091206,-0.45417583,0,0
0.996393,0.08485839,0,0
0.9137509,0.4062749,0,0
0.66187644,-0.7496129,0,0
0.9988189,-0.04858814,0,0
-0.39209738,-0.9199237,0,0
0.65560967,0.75509995,1,0
0.876342,0.48168936,1,0
-0.2639907,0.96452516,1,0
0.967206,0.25399333,0,0
0.9378234,-0.34711277,0,0
0.23290837,0.97249866,1,0
0.87023914,-0.4926296,0,0
0.9665812,-0.2563605,0,0
0.98766774,-0.15656494,0,0
0.6800998,0.73311955,1,0
0.8822262,0.4708258,1,0
-0.3873956,-0.92191356,0,0
0.88114715,0.47284222,1,0
0.39903665,-0.91693497,0,0
-0.24624102,0.9692086,1,0
0.8473199,0.53108287,1,0
0.874322,-0.48534632,0,0
0.9998051,0.019742697,0,0
-0.06742613,-0.9977243,0,0
-0.23331662,0.97240084,1,0
-0.13362525,0.991032,1,0
0.73629326,0.67666256,1,0
0.68258923,0.73080236,1,0
0.9405094,0.33976793,0,0
0.6512624,0.7588526,1,0
-0.33181062,0.943346,1,0
0.9685595,0.24878202,0,0
-0.57965916,-0.81485903,0,0
0.8912892,-0.4534354,0,0
-0.47577843,0.8795651,1,0
0.5815105,0.8135389,1,0
-0.055945795,-0.9984338,0,0
0.82245404,0.56883156,1,0
0.9820053,-0.1888533,0,0
0.9983288,-0.05778948,0,0
-0.7884544,0.61509323,1,0
0.8791749,-0.47649923,0,0
-0.18872333,0.98203033,1,0
0.83010423,0.55760825,1,0
0.72983885,-0.68361926,0,0
-0.102835104,-0.99469846,0,0
0.8934812,-0.44910058,0,0
0.41673458,-0.9090282,0,0
0.9670276,0.2546715,0,0
0.3395377,-0.94059247,0,0
0.1271457,0.99188405,1,0
0.9251803,0.37952787,0,0
0.5742281,0.8186953,1,0
-0.030798696,0.9995256,1,0
-0.18400717,0.9829249,1,0
-0.033251323,0.999447,1,0
-0.020247618,0.999795,1,0
-0.033716887,0.99943143,1,0
0.9555198,0.294927,0,0
0.94774425,0.31903103,0,0
0.9295057,0.36880767,0,0
-0.31123114,0.9503342,1,0
0.80120105,0.59839517,1,0
-0.13716877,0.99054766,1,0
0.86663276,0.49894652,1,0
-0.7672418,-0.64135784,0,0
0.8765821,0.48125252,1,0
0.999984,0.005650935,0,0
0.91046023,0.41359672,0,0
-0.5781107,-0.8159583,0,0
-0.012302538,0.99992424,1,0
0.8077888,0.58947206,1,0
0.57068086,0.821172,1,0
0.8815766,0.47204098,1,0
-0.5304104,-0.84774095,0,0
0.94182825,-0.33609438,0,0
0.79320705,0.608952,1,0
-0.026167873,0.99965763,1,0
0.96668196,0.25598028,0,0
-0.06711249,-0.99774545,0,0
0.2224231,0.97495025,1,0
-0.4401266,0.8979357,1,0
0.53552765,0.84451765,1,0
0.19224815,0.9813464,1,0
-0.25460672,-0.9670447,0,0
-0.10038911,0.9949482,1,0
0.8284164,0.5601127,1,0
-0.7663191,-0.6424601,0,0
0.57337624,0.8192922,1,0
0.9980999,0.061615247,0,0
0.82691234,0.5623309,1,0
0.96369004,-0.2670233,0,0
-0.011784182,0.9999305,1,0
0.88329214,0.46882296,1,0
-0.24549851,0.96939695,1,0
0.57114923,0.8208462,1,0
0.96759635,-0.25250202,0,0
0.8811124,0.47290695,1,0
0.8797494,0.4754377,1,0
-0.18338007,0.98304206,1,0
-0.21766289,0.97602403,1,0
0.9817113,-0.19037549,0,0
0.9158596,-0.40149876,0,0
0.9887945,0.14928326,0,0
-0.58333004,-0.81223524,0,0
0.99728775,0.073601,0,0
0.8763849,0.48161125,1,0
0.11723702,0.9931039,1,0
0.9826643,-0.18539406,0,0
-0.47581813,-0.87954366,0,0
0.99529356,0.09690588,0,0
-0.0013638505,0.99999905,1,0
-0.3332202,0.94284904,1,0
0.96732,-0.25355864,0,0
0.98180825,-0.18987489,0,0
-0.13972035,0.990191,1,0
-0.24819136,0.9687111,1,0
0.9148222,-0.40385675,0,0
-0.9990492,0.043597084,1,0
0.8168959,0.57678515,1,0
0.95993036,-0.28023896,0,0
-0.09863346,0.9951238,1,0
-0.352072,-0.935973,0,0
-0.605385,-0.7959327,0,0
0.25069714,0.9680656,1,0
-0.28389072,0.95885664,1,0
-0.18968372,0.98184526,1,0
0.9955107,0.09464925,0,0
0.8830508,0.4692775,1,0
0.8821873,0.4708987,1,0
0.85614485,0.516736,1,0
0.99998444,0.005572446,0,0
0.25260726,0.9675689,1,0
0.9959974,0.08938153,0,0
-0.12413505,0.99226534,1,0
0.8168732,0.57681733,1,0
0.8675418,0.4973644,1,0
0.57429975,0.81864506,1,0
-0.007581031,0.9999713,1,0
-0.7511943,-0.66008115,0,0
-0.19866185,0.9800681,1,0
0.99810964,0.06145848,0,0
0.98169917,-0.19043872,0,0
0.9998775,0.01565124,0,0
-0.33029327,0.9438784,1,0
0.98175293,-0.19016086,0,0
-0.23816147,-0.97122556,0,0
-0.31136245,0.9502912,1,0
-0.2524727,-0.96760404,0,0
0.24260649,0.9701248,1,0
-0.3091003,0.9510295,1,0
-0.26730704,0.9636114,1,0
0.2521706,0.9676827,1,0
-0.52094924,-0.8535876,0,0
-0.618948,-0.785432,0,0
-0.12558375,0.9920831,1,0
0.85986197,-0.5105266,0,0
0.70728135,0.7069322,1,0
0.56804055,0.8230006,1,0
-0.1006461,0.99492234,1,0
0.16781534,0.98581845,1,0
0.9999994,-0.0011006567,0,0
0.6604133,0.75090224,1,0
0.9188767,-0.3945448,0,0
-0.23176207,0.9727724,1,0
0.9223822,-0.38627845,0,0
0.98287034,0.18429846,0,0
0.97360206,-0.2282524,0,0
0.22328791,0.97475255,1,0
0.73916143,0.67352825,1,0
0.9999857,0.0053489786,0,0
0.6355962,0.77202165,1,0
0.92460597,0.38092485,0,0
0.15590279,0.98777246,1,0
0.8597148,0.5107743,1,0
0.8861751,0.46335047,1,0
0.23185365,0.9727507,1,0
-0.31639567,0.9486273,1,0
0.99443966,-0.10530792,0,0
-0.20482536,0.9787985,1,0
0.4142418,-0.91016686,0,0
0.9639843,-0.2659591,0,0
-0.99861336,0.052642394,1,0
0.64935035,0.7604894,1,0
0.96687734,-0.25524142,0,0
0.3491442,-0.93706906,0,0
0.9199627,-0.39200592,0,0
0.1602387,0.98707825,1,0
0.6297941,0.7767621,1,0
0.9404896,0.33982253,0,0
0.045659818,0.9989571,1,0
0.9192466,-0.3936822,0,0
0.9853488,0.17055103,0,0
0.9931651,-0.11671819,0,0
0.9957314,-0.092297904,0,0
0.68189186,-0.73145294,0,0
0.61951315,-0.78498626,0,0
-0.90264183,0.43039235,1,0
0.9943175,0.10645522,0,0
-0.5659544,-0.8244366,0,0
0.966853,0.25533372,0,0
0.46439257,0.8856295,1,0
0.7462782,-0.66563404,0,0
0.77941734,0.62650514,1,0
0.9824591,-0.18647791,0,0
0.9639023,0.26625627,0,0
0.9022573,0.431198,1,0
0.9420891,0.33536276,0,0
0.92972356,0.36825806,0,0
-0.15018028,0.98865867,1,0
0.98333526,0.18180162,0,0
-0.1546411,-0.9879707,0,0
-0.0728484,0.99734306,1,0
0.822439,0.5688533,1,0
0.9980425,0.062539905,0,0
0.5743877,0.81858337,1,0
0.8542888,0.5197987,1,0
0.2171717,0.97613347,1,0
-0.08923022,0.9960111,1,0
-0.091827676,0.99577487,1,0
0.66920733,0.7430757,1,0
0.96280205,-0.27020764,0,0
0.86762536,0.4972185,1,0
-0.3926997,-0.91966677,0,0
